epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
40,none,-0.0413861662149429,-0.025366723537445124,-0.4885052293539047,-0.4813743859529495,"[19, 19, 19, 19]"
42,none,-0.023985123634338412,-0.008026748895645142,-0.5020138919353485,-0.48895317018032075,"[19, 19, 19, 19]"
44,none,-0.012828844785690297,-0.0012202173471451139,-0.4828203409910202,-0.49339190423488616,"[19, 19, 19, 19]"
46,prune,-0.004302012920379628,0.0007060915231704712,-0.47671532928943633,-0.48624041974544524,"[18, 18, 18, 18]"
48,grow,0.015542069077491782,0.01324347257614139,-0.4911602556705475,-0.5086752057075501,"[22, 18, 18, 18]"
51,none,-0.015911072492599487,-0.00980273783206942,-0.488434174656868,-0.477694171667099,"[22, 18, 18, 18]"
54,prune,0.016022136807441745,0.021779757738113414,-0.5023587614297866,-0.4972770005464554,"[20, 17, 17, 17]"
57,prune,0.013034164905548096,0.01814099252223972,-0.4797077804803848,-0.49617278277873994,"[18, 16, 16, 16]"
60,grow,0.0019699782133102417,-0.011202621459960982,-0.4663698375225067,-0.46105164885520933,"[18, 16, 16, 20]"
63,none,-0.018544137477874756,-0.0196766078472137,-0.45142455101013185,-0.4543385446071625,"[18, 16, 16, 20]"
66,none,-0.027366694808006242,-0.012810310721397378,-0.4627200484275818,-0.44807455837726595,"[18, 16, 16, 20]"
69,prune,-0.011431193351745639,0.00010645091533656448,-0.46924294233322145,-0.46496122181415556,"[17, 15, 15, 18]"
73,grow,0.0018418431282043457,-0.004521089792251576,-0.4481771379709244,-0.4583687365055084,"[21, 15, 15, 18]"
77,grow,0.005601668357849143,0.0037116080522537342,-0.46685739755630495,-0.4716522216796875,"[21, 15, 18, 18]"
81,prune,-0.03777644634246824,0.007698389887809742,-0.48219685852527616,-0.4543440043926239,"[19, 14, 17, 17]"
85,prune,-0.02197642922401427,0.007968193292617831,-0.47537128925323485,-0.45814778804779055,"[18, 13, 16, 16]"
90,prune,-0.0020324766635894664,0.006160828471183766,-0.44173228442668916,-0.4530320465564728,"[17, 12, 15, 15]"
95,prune,-0.010373610258102461,0.0019753605127334484,-0.4385136038064957,-0.43458733558654783,"[16, 11, 14, 14]"
101,none,-0.0181865036487579,-0.025549176335334767,-0.43039691150188447,-0.42815197706222535,"[16, 11, 14, 14]"
107,none,-0.01744959652423861,-0.019553700089454673,-0.4318871021270752,-0.4268733412027359,"[16, 11, 14, 14]"
114,prune,-0.005717161297798146,0.000999414920806907,-0.4297289878129959,-0.4383031815290451,"[15, 10, 13, 13]"
121,none,-0.01578102111816404,-0.06220165193080901,-0.4333233147859573,-0.4249356806278229,"[15, 10, 13, 13]"
129,none,-0.014374861121177696,-0.04503354132175447,-0.42559346556663513,-0.42334953546524046,"[15, 10, 13, 13]"
138,none,-0.016639298200607333,-0.047413682937622104,-0.427555638551712,-0.4230831146240234,"[15, 10, 13, 13]"
148,grow,0.0027761965990066306,-0.02602990269660954,-0.43162775337696074,-0.4499746173620224,"[18, 10, 13, 13]"
159,none,-0.005109041929244995,-0.043306761980056785,-0.4288428395986557,-0.4284822791814804,"[18, 10, 13, 13]"
172,none,-0.014102888107299816,-0.044302651286125205,-0.41996726393699646,-0.4224160939455032,"[18, 10, 13, 13]"
187,none,-0.012909427285194397,-0.037387204170227006,-0.42657338082790375,-0.42625469863414767,"[18, 10, 13, 13]"
